Genre,Chords,First Chord,Most Popular Chords
Reggae,"['G', 'Dmaj7', 'Fmaj7', 'Cmaj7', 'G', 'Dm', 'C', 'G', 'D', 'F6', 'C', 'G', 'D', 'F6', 'C', 'G']",G,"['G', 'Dmaj7', 'Fmaj7']"
Reggae,"['A', 'D6', 'A', 'Bm', 'A', 'D', 'Amaj7', 'D6', 'A', 'D/F#', 'Amaj7', 'Dmaj7']",A,"['A', 'D6', 'Bm']"
Reggae,"['Abm', 'Ebm', 'Abm']",A,"['Abm', 'Ebm']"
Reggae,"['Bb', 'Cm7', 'Eb', 'F', 'Eb', 'Bb/F', 'F', 'Eb']",B,"['Bb', 'Cm7', 'Eb']"
Reggae,"['Dm', 'G6', 'C6', 'Dm', 'G6', 'C', 'Am', 'Dm', 'G', 'C', 'Dm7', 'C/G', 'G/B', 'C']",D,"['Dm', 'G6', 'C6']"
Reggae,"['Bm', 'Em', 'Bm', 'F#m7', 'Bm', 'Em', 'Bm', 'F#m7', 'Bm', 'Em', 'Bm', 'Em', 'F#m7', 'Bm', 'Em', 'Bm', 'Em', 'F#m7', 'Bm']",B,"['Bm', 'Em', 'F#m7']"
Reggae,"['Fmaj7', 'Em', 'Fmaj7', 'G6', 'Fmaj7', 'Em', 'Fmaj7', 'G6', 'F']",F,"['Fmaj7', 'Em', 'G6']"
Reggae,"['Bbm7b5/Ab', 'F#7', 'Bbm7b5/Ab', 'C#maj7', 'Ebm7', 'C#maj7', 'Ebm', 'C#', 'F#6', 'C#/G#']",B,"['Bbm7b5/Ab', 'F#7', 'C#maj7']"
Reggae,"['Bm', 'Em7', 'Bm', 'E6', 'Bm', 'Em7', 'A', 'Bm7', 'E6']",B,"['Bm', 'Em7', 'E6']"
Reggae,"['C#maj7', 'Ebm7', 'C#maj7', 'Ab7', 'C#maj7', 'Ab7', 'C#', 'Ab7']",C,"['C#maj7', 'Ebm7', 'Ab7']"
Reggae,"['G', 'Cmaj7', 'G', 'C', 'G', 'C']",G,"['G', 'Cmaj7', 'C']"
Reggae,"['Em7b5/D', 'Dm', 'Gm', 'Dm', 'Gm', 'Dm7', 'Gm', 'Dm7', 'Gm', 'Dm7', 'Gm', 'Dm', 'Gm7']",E,"['Em7b5/D', 'Dm', 'Gm']"
Reggae,"['Abmaj7', 'Eb6', 'Bbm', 'Eb7', 'Fm', 'Ebmaj7', 'C#maj7', 'Bbm']",A,"['Abmaj7', 'Eb6', 'Bbm']"
Reggae,"['Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm']",C,"['Cm', 'Fm']"
Reggae,"['Dm7', 'Gm7', 'Dm7', 'Gm', 'Dm7']",D,"['Dm7', 'Gm7', 'Gm']"
Reggae,"['Bm', 'F#m', 'B6', 'F#m', 'B', 'F#m', 'B6', 'F#m', 'Bm', 'F#m', 'Bm']",B,"['Bm', 'F#m', 'B6']"
Reggae,"['D/E', 'Em7', 'A', 'Cmaj7', 'A6', 'Em7', 'D/A', 'C', 'D/E', 'Cmaj7', 'D/E', 'C', 'D/E', 'C', 'G/A', 'D/A', 'Cmaj7']",D,"['D/E', 'Em7', 'A']"
Reggae,"['Emaj7', 'A6', 'Abm7', 'A/E', 'Abm7', 'E6', 'F#m', 'Abm7', 'C7/E', 'B7/D#', 'Em6', 'E/G#', 'F#7', 'Ab']",E,"['Emaj7', 'A6', 'Abm7']"
Reggae,"['E', 'B7', 'Emaj7', 'F#m6', 'C#m7', 'Ebm7b5/Db', 'C#m', 'F#m']",E,"['E', 'B7', 'Emaj7']"
Reggae,"['Gmaj7', 'C#m7b5/B', 'F#m', 'Gmaj7', 'Baug', 'D', 'G', 'B7/D#']",G,"['Gmaj7', 'C#m7b5/B', 'F#m']"
Reggae,"['Bb', 'C#', 'Bb', 'Eb', 'F', 'Bb', 'C#', 'Bb', 'Ebmaj7', 'F', 'Bb', 'C#6']",B,"['Bb', 'C#', 'Eb']"
Reggae,"['D', 'C6', 'D', 'C6', 'D', 'C', 'D/A', 'C6', 'D/A', 'C6', 'D/A', 'C6', 'D', 'D7']",D,"['D', 'C6', 'C']"
Reggae,"['C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F']",C,"['C', 'F']"
Reggae,"['Abmaj7', 'Ebmaj7', 'Ab', 'Ebmaj7', 'Abmaj7', 'Ebmaj7', 'Eb6']",A,"['Abmaj7', 'Ebmaj7', 'Ab']"
Reggae,"['Bb', 'C', 'F', 'Bb', 'Dm', 'Eb', 'F', 'Bbmaj7', 'Ebmaj7', 'Fmaj7', 'Bb', 'Dm', 'Ebmaj7', 'Bb']",B,"['Bb', 'C', 'F']"
Reggae,"['B', 'F#7', 'B', 'C#m', 'B', 'C#m', 'B6']",B,"['B', 'F#7', 'C#m']"
Reggae,"['C/G', 'Dm7', 'C', 'F6', 'Dm7b5/C', 'Gm', 'F', 'Gm', 'Dm7', 'C', 'Dm', 'C/G', 'G7', 'Gm']",C,"['C/G', 'Dm7', 'C']"
Reggae,"['Gm', 'Gm7']",G,Gm
Reggae,"['Ab', 'C#', 'Eb7', 'Ab', 'C#', 'Eb7', 'Abmaj7', 'C#', 'Eb7', 'Abmaj7', 'C#', 'Abmaj7', 'C#', 'Eb7', 'Ab', 'C#']",A,"['Ab', 'C#', 'Eb7']"
Reggae,"['B', 'E', 'B', 'F#7', 'B', 'E', 'B', 'F#', 'B', 'Emaj7', 'B', 'F#7', 'B', 'E', 'B', 'F#', 'B', 'Emaj7', 'B', 'E', 'B']",B,"['B', 'E', 'F#7']"
Reggae,"['D7', 'N']",D,D7
Reggae,"['F#/C#', 'F#m7']",F,F#/C#
Reggae,"['Dm', 'C#m7b5/B', 'Dm7', 'G6', 'Dm', 'Em', 'Dm', 'Em', 'Amaj7']",D,"['Dm', 'C#m7b5/B', 'Dm7']"
Reggae,"['A', 'D', 'A', 'E', 'A6', 'D', 'A', 'E']",A,"['A', 'D', 'E']"
Reggae,"['Em7', 'Cmaj7']",E,Em7
Reggae,"['Cm', 'Cm7']",C,Cm
Reggae,"['Ebmaj7', 'Dm7', 'Gm', 'Eb', 'Dm7', 'Gm', 'Eb', 'Dm7', 'Gm', 'Dm7', 'Gm', 'Cm7', 'Gm7']",E,"['Ebmaj7', 'Dm7', 'Gm']"
Reggae,"['F#m7', 'Bm', 'E7', 'G6', 'F#m7', 'E7', 'G', 'F#m7', 'Bm', 'E7', 'G', 'F#m7', 'Bm7', 'E7']",F,"['F#m7', 'Bm', 'E7']"
Reggae,"['F', 'Eb/Db', 'Bb', 'Eb', 'Bb', 'Gm', 'Eb', 'Bb', 'Gm', 'Eb6', 'Bb']",F,"['F', 'Eb/Db', 'Bb']"
Reggae,"['Em', 'C', 'G', 'Am', 'C/G', 'Em7', 'C', 'Bm', 'Am', 'G', 'Em', 'C', 'D', 'D6', 'G']",E,"['Em', 'C', 'G']"
Reggae,"['C#m7b5', 'F#', 'Ab', 'F#6', 'C#']",C,"['C#m7b5', 'F#', 'Ab']"
Reggae,"['Bm', 'F#m7', 'Bm', 'F#m', 'Bm7', 'F#m', 'Bm', 'F#m', 'Bm', 'F#m', 'Bm', 'F#m']",B,"['Bm', 'F#m7', 'F#m']"
Reggae,"['Dm7', 'Gm', 'Dm7', 'Gm', 'Dm7']",D,"['Dm7', 'Gm']"
Reggae,"['E6', 'A', 'Bm', 'E', 'Am', 'A', 'Bm', 'E6', 'A', 'D']",E,"['E6', 'A', 'Bm']"
Reggae,"['Bbm', 'Fm', 'Bbm', 'Fm', 'Bbm', 'Fm', 'Bbm', 'Fm', 'Bbm', 'Fm', 'Bbm']",B,"['Bbm', 'Fm']"
Reggae,"['Am7', 'G6', 'A', 'G6', 'Am', 'G6', 'Am', 'G6', 'Am7', 'G6', 'Am7', 'G']",A,"['Am7', 'G6', 'A']"
Reggae,"['F', 'G7', 'A', 'F', 'G7', 'Dm', 'F', 'Gmaj7', 'C7/E', 'Dm7', 'G', 'Bb/C', 'A', 'Dm', 'F', 'G', 'F6']",F,"['F', 'G7', 'A']"
Reggae,"['G6', 'C6', 'G', 'Am', 'G', 'D7', 'G', 'Am', 'G', 'Am', 'Em7', 'Am', 'G']",G,"['G6', 'C6', 'G']"
Reggae,"['Bb', 'C#', 'Bb', 'Eb', 'F', 'Bb', 'C#', 'Bb', 'Ebmaj7', 'F', 'Bb', 'Bbm7']",B,"['Bb', 'C#', 'Eb']"
Reggae,"['Gm', 'Eb7/G']",G,Gm
Reggae,"['Gm', 'F', 'Gm', 'F', 'Gm', 'Am', 'Gm', 'F', 'Gm', 'F6']",G,"['Gm', 'F', 'Am']"
Reggae,"['D', 'A6', 'Em7', 'D/A']",D,"['D', 'A6', 'Em7']"
Reggae,"['C#aug', 'Bm7', 'Abm7', 'F#/C#', 'Bm7']",C,"['C#aug', 'Bm7', 'Abm7']"
Reggae,"['C#aug', 'Bm7', 'Abm7', 'F#/C#', 'Bm7']",C,"['C#aug', 'Bm7', 'Abm7']"
Reggae,"['F', 'G7', 'Fmaj7', 'G', 'F6', 'G7/B', 'F', 'G7', 'F', 'G', 'F', 'G', 'A', 'G7/B', 'F']",F,"['F', 'G7', 'Fmaj7']"
Reggae,"['Am', 'Em', 'Am']",A,"['Am', 'Em']"
Reggae,"['Am', 'G', 'Am', 'G', 'Am', 'Gmaj7', 'Am', 'Gmaj7', 'Am']",A,"['Am', 'G', 'Gmaj7']"
Reggae,"['Cm', 'Gm', 'Cm', 'Gm7', 'Cm', 'Gm', 'Cm7', 'Gm7', 'Cm', 'Gm', 'Cm']",C,"['Cm', 'Gm', 'Gm7']"
Reggae,"['Ab/Bb', 'B7/D#', 'Ab/Bb', 'Bbm7b5', 'Fm7', 'C#m', 'C#m7b5/B', 'Eb6']",A,"['Ab/Bb', 'B7/D#', 'Bbm7b5']"
Reggae,"['Bm7', 'Bmaj7']",B,Bm7
Reggae,"['Bm7', 'Bmaj7']",B,Bm7
Reggae,"['Bm7', 'Bmaj7']",B,Bm7
Reggae,"['A7', 'Bbmaj7', 'C', 'F', 'Bb', 'A7', 'Bbmaj7', 'C7', 'F', 'Bb', 'A7']",A,"['A7', 'Bbmaj7', 'C']"
Reggae,"['F', 'Bbm', 'Ab', 'F#', 'C#', 'Ab', 'F#', 'C#']",F,"['F', 'Bbm', 'Ab']"
Reggae,"['C', 'Fmaj7', 'G', 'C', 'Faug', 'C', 'F', 'Dm6', 'C', 'G7', 'C', 'F6', 'G', 'C']",C,"['C', 'Fmaj7', 'G']"
Reggae,"['F', 'Am', 'G/A']",F,"['F', 'Am', 'G/A']"
Reggae,"['Cmaj7', 'D6', 'Am7', 'G', 'C6', 'G', 'C6', 'Bm7', 'Am7', 'D7']",C,"['Cmaj7', 'D6', 'Am7']"
Reggae,"['Ebm7', 'C#6', 'Dm7b5', 'F#6', 'C#/G#', 'Ebm7', 'C#6', 'Ebm7', 'C#6']",E,"['Ebm7', 'C#6', 'Dm7b5']"
Reggae,"['Eb', 'Ab', 'C#', 'Eb', 'Ab', 'C#', 'Eb', 'Ab', 'C#', 'Eb7', 'Ab', 'C#', 'Eb', 'Ab']",E,"['Eb', 'Ab', 'C#']"
Reggae,"['G/A', 'C/G', 'D', 'G', 'Dmaj7', 'G', 'C/G', 'D', 'G', 'Cm', 'D', 'G', 'C', 'Dmaj7']",G,"['G/A', 'C/G', 'D']"
Reggae,"['Gm', 'F', 'G7', 'Fmaj7', 'G', 'F6', 'G7/B', 'F', 'G7', 'F', 'G', 'F', 'G', 'A', 'G7/B', 'Fmaj7']",G,"['Gm', 'F', 'G7']"
Reggae,"['Gm', 'F', 'G7', 'Fmaj7', 'G', 'F6', 'G7/B', 'F', 'G7', 'F', 'G/B', 'F', 'G', 'A', 'G7/B', 'Fmaj7']",G,"['Gm', 'F', 'G7']"
Reggae,"['G/D', 'C/G', 'G/D', 'C', 'G', 'Am', 'Bm', 'C', 'D', 'G/D', 'C', 'G', 'C']",G,"['G/D', 'C/G', 'C']"
Reggae,"['Ab', 'Eb', 'Ab', 'Eb', 'Ab', 'Eb', 'Abm', 'Ebm']",A,"['Ab', 'Eb', 'Abm']"
Reggae,"['Ebm7b5', 'Dm', 'G7', 'C', 'G7', 'C', 'F', 'C', 'F', 'C', 'F']",E,"['Ebm7b5', 'Dm', 'G7']"
Reggae,"['F', 'G', 'C', 'F/G', 'C', 'Fmaj7', 'G7', 'C', 'F/G', 'G', 'C', 'Fmaj7', 'G', 'C', 'F', 'Gaug']",F,"['F', 'G', 'C']"
Reggae,"['F', 'Dm7b5/C', 'C', 'F', 'Bb', 'F', 'C7', 'F', 'Fm7', 'Gm']",F,"['F', 'Dm7b5/C', 'C']"
Reggae,"['Cm', 'G/D', 'Cm', 'Dm7b5', 'G7', 'Cm', 'Dm7b5', 'G7', 'Cm', 'C', 'G7', 'C']",C,"['Cm', 'G/D', 'Dm7b5']"
Reggae,"['F', 'Cm7', 'Dm', 'F7', 'Cm', 'F', 'Dm', 'F']",F,"['F', 'Cm7', 'Dm']"
